#chrom	chromStart	chromEnd	start	end	gene	plusminus65bpexonlength	exonlength	averagemappabilityl250m5	exonmappbelow1l250m51yes0no	positionsmappbelow1l250m5	percpositionsmappbelow1l250m5	maxcontigousbasesl250m5
chr1	104238029	104238326	104238094	104238261	AMY1B	298	168	0.279641879	True	298	1	298
chr1	104238029	104238326	104238094	104238261	AMY1C	298	168	0.279641879	True	298	1	298
chr1	104293027	104293324	104293092	104293259	AMY1A	298	168	0.300726829	True	298	1	298
chr1	104293027	104293324	104293092	104293259	AMY1B	298	168	0.300726829	True	298	1	298
chr1	104293027	104293324	104293092	104293259	AMY1C	298	168	0.300726829	True	298	1	298
chr1	104293540	104293816	104293605	104293751	AMY1A	277	147	0.318712105	True	277	1	277
chr1	104293540	104293816	104293605	104293751	AMY1B	277	147	0.318712105	True	277	1	277
chr1	104293540	104293816	104293605	104293751	AMY1C	277	147	0.318712105	True	277	1	277
chr1	104294490	104294817	104294555	104294752	AMY1A	328	198	0.297764009	True	328	1	328
chr1	104294490	104294817	104294555	104294752	AMY1B	328	198	0.297764009	True	328	1	328
chr1	104294490	104294817	104294555	104294752	AMY1C	328	198	0.297764009	True	328	1	328
chr1	104295136	104295496	104295201	104295431	AMY1A	361	231	0.318559269	True	361	1	361
chr1	104295136	104295496	104295201	104295431	AMY1B	361	231	0.318559269	True	361	1	361
chr1	104295136	104295496	104295201	104295431	AMY1C	361	231	0.318559269	True	361	1	361
chr1	104296106	104296369	104296171	104296304	AMY1A	264	134	0.298800288	True	264	1	264
chr1	104296106	104296369	104296171	104296304	AMY1B	264	134	0.298800288	True	264	1	264
chr1	104296106	104296369	104296171	104296304	AMY1C	264	134	0.298800288	True	264	1	264
chr1	104297056	104297308	104297121	104297243	AMY1A	253	123	0.333333	True	216	1	216
chr1	104297056	104297308	104297121	104297243	AMY1B	253	123	0.333333	True	216	1	216
chr1	104297056	104297308	104297121	104297243	AMY1C	253	123	0.333333	True	216	1	216
chr1	104297272	104297501	104297337	104297436	AMY1A	230	100	0.333333	True	230	1	230
chr1	104297272	104297501	104297337	104297436	AMY1B	230	100	0.333333	True	230	1	230
chr1	104297272	104297501	104297337	104297436	AMY1C	230	100	0.333333	True	230	1	230
chr1	104299352	104299600	104299417	104299535	AMY1A	249	119	0.200873546	True	229	1	229
chr1	104299352	104299600	104299417	104299535	AMY1B	249	119	0.200873546	True	229	1	229
chr1	104299352	104299600	104299417	104299535	AMY1C	249	119	0.200873546	True	229	1	229
chr1	104299581	104299836	104299646	104299771	AMY1A	256	126	0.241080676	True	256	1	256
chr1	104299581	104299836	104299646	104299771	AMY1B	256	126	0.241080676	True	256	1	256
chr1	104299581	104299836	104299646	104299771	AMY1C	256	126	0.241080676	True	256	1	256
chr1	104301026	104301345	104301091	104301280	AMY1A	320	190	0.312499747	True	320	1	320
chr1	104301026	104301345	104301091	104301280	AMY1B	320	190	0.312499747	True	320	1	320
chr1	104301026	104301345	104301091	104301280	AMY1C	320	190	0.312499747	True	320	1	320
chr1	108769236	108769580	108769301	108769515	NBPF4	345	215	0.406279951	True	326	0.9449	325
chr1	108771477	108771843	108771542	108771778	NBPF4	367	237	0.406902586	True	351	0.9564	212
chr1	108774813	108775115	108774878	108775050	NBPF4	303	173	0.363586086	True	303	1	303
chr1	108775717	108775898	108775782	108775833	NBPF4	182	52	0.39651994	True	182	1	182
chr1	108776799	108777098	108776864	108777033	NBPF4	300	170	0.357221937	True	300	1	300
chr1	108777793	108777974	108777858	108777909	NBPF4	182	52	0.404761714	True	182	1	182
chr1	108778827	108779096	108778892	108779031	NBPF4	270	140	0.333333	True	270	1	270
chr1	108779844	108780025	108779909	108779960	NBPF4	182	52	0.333333	True	182	1	182
chr1	108781305	108781646	108781370	108781581	NBPF4	342	212	0.333333	True	342	1	342
chr1	108782385	108782593	108782450	108782528	NBPF4	209	79	0.333333	True	209	1	209
chr1	108783507	108783851	108783572	108783786	NBPF4	345	215	0.375845162	True	345	1	345
chr1	108784631	108784860	108784696	108784795	NBPF4	230	100	0.333333148	True	230	1	230
chr1	108786141	108786448	108786206	108786383	NBPF4	308	178	0.279491253	True	308	1	308
chr1	108993159	108993466	108993224	108993401	NBPF6	308	178	0.25	True	308	1	308
chr1	108994747	108994976	108994812	108994911	NBPF6	230	100	0.339130113	True	230	1	230
chr1	108995738	108996082	108995803	108996017	NBPF6	345	215	0.333333	True	345	1	345
chr1	108996996	108997204	108997061	108997139	NBPF6	209	79	0.333333	True	209	1	209
chr1	108997943	108998284	108998008	108998219	NBPF6	342	212	0.333333	True	342	1	342
chr1	108999564	108999745	108999629	108999680	NBPF6	182	52	0.333333	True	182	1	182
chr1	108999805	109000021	108999870	108999956	NBPF6	217	87	0.333333	True	217	1	217
chr1	109000493	109000762	109000558	109000697	NBPF6	270	140	0.462345604	True	270	1	270
chr1	109001615	109001796	109001680	109001731	NBPF6	182	52	0.362637088	True	182	1	182
chr1	109002490	109002789	109002555	109002724	NBPF6	300	170	0.334444113	True	300	1	300
chr1	109003690	109003871	109003755	109003806	NBPF6	182	52	0.334248753	True	182	1	182
chr1	109004473	109004775	109004538	109004710	NBPF6	303	173	0.333333	True	303	1	303
chr1	109007745	109008111	109007810	109008046	NBPF6	367	237	0.369209548	True	367	1	367
chr1	109010008	109010352	109010073	109010287	NBPF6	345	215	0.361835472	True	345	1	345
chr1	109013154	109013325	109013219	109013260	NBPF6	172	42	0.369185785	True	172	1	172
chr1	110211482	110211676	110211547	110211611	GSTM2	195	65	0.467948682	True	195	1	195
chr1	110217304	110217523	110217369	110217458	GSTM2	220	90	0.430302891	True	220	1	220
chr1	110224366	110224504	110224431	110224439	GSTM2	139	9	0.5	True	139	1	139
chr1	110235763	110235982	110235828	110235917	GSTM1	220	90	0.431060468	True	220	1	220
chr1	110255676	110255870	110255741	110255805	GSTM5	195	65	0.480341846	True	195	1	195
chr1	117131251	117131791	117131316	117131726	IGSF3	541	411	0.434688647	True	503	0.9298	218
chr1	117142498	117143032	117142563	117142967	IGSF3	535	405	0.493457845	True	489	0.914	197
chr1	117146181	117146712	117146246	117146647	IGSF3	532	402	0.396303036	True	524	0.985	380
chr1	117149049	117149238	117149114	117149173	IGSF3	190	60	0.386841879	True	190	1	190
chr1	117150499	117151018	117150564	117150953	IGSF3	520	390	0.457371633	True	480	0.9231	221
chr1	117158637	117159144	117158702	117159079	IGSF3	508	378	0.273818872	True	488	0.9606	236
chr1	120547887	120548276	120547952	120548211	NOTCH2	390	260	0.544871795	True	355	0.9103	251
chr1	120572464	120572675	120572529	120572610	NOTCH2	212	82	0.5	True	212	1	212
chr1	120839769	120840050	120839834	120839985	FAM72B	282	152	0.333333	True	282	1	282
chr1	120841910	120842117	120841975	120842052	FAM72B	208	78	0.333333	True	208	1	208
chr1	120845930	120846184	120845995	120846119	FAM72B	255	125	0.271568604	True	255	1	255
chr1	120854427	120854651	120854492	120854586	FAM72B	225	95	0.303703702	True	225	1	225
chr1	120927072	120927482	120927137	120927417	FCGR1B	411	281	0.362124623	True	411	1	411
chr1	120929974	120930358	120930039	120930293	FCGR1B	385	255	0.39567074	True	367	0.9532	266
chr1	120934316	120934700	120934381	120934635	FCGR1B	385	255	0.341125223	True	385	1	385
chr1	120935383	120935533	120935448	120935468	FCGR1B	151	21	0.333333	True	151	1	151
chr1	121107125	121107281	121107190	121107216	SRGAP2D	157	27	0.333333	True	157	1	157
chr1	121115767	121116112	121115832	121116047	SRGAP2D	346	216	0.5	True	346	1	346
chr1	121116622	121116880	121116687	121116815	SRGAP2D	259	129	0.536679537	True	240	0.9266	140
chr1	121124500	121124851	121124565	121124786	SRGAP2D	352	222	0.5	True	352	1	352
chr1	121128302	121128533	121128367	121128468	SRGAP2D	232	102	0.5	True	232	1	232
chr1	121129430	121129781	121129495	121129716	SRGAP2D	352	222	0.5	True	352	1	352
chr1	143767289	143767913	143767354	143767848	PPIAL4G	625	495	0.177887038	True	625	1	625
chr1	143897482	143897706	143897547	143897641	FAM72C	225	95	0.287036969	True	225	1	225
chr1	143897482	143897706	143897547	143897641	FAM72D	225	95	0.287036969	True	225	1	225
chr1	143905947	143906201	143906012	143906136	FAM72C	255	125	0.36339851	True	255	1	255
chr1	143905947	143906201	143906012	143906136	FAM72D	255	125	0.36339851	True	255	1	255
chr1	143910013	143910220	143910078	143910155	FAM72C	208	78	0.333333	True	208	1	208
chr1	143910013	143910220	143910078	143910155	FAM72D	208	78	0.333333	True	208	1	208
chr1	143912079	143912360	143912144	143912295	FAM72C	282	152	0.37825028	True	263	0.9326	193
chr1	143912079	143912360	143912144	143912295	FAM72D	282	152	0.37825028	True	263	0.9326	193
chr1	144158319	144158456	144158384	144158391	NBPF20	138	8	0.210980812	True	138	1	138
chr1	144158806	144159108	144158871	144159043	NBPF20	303	173	0.025419653	True	303	1	303
chr1	144164454	144164635	144164519	144164570	NBPF20	182	52	0.023642495	True	182	1	182
chr1	144179409	144179711	144179474	144179646	NBPF20	303	173	0.024301294	True	303	1	303
chr1	144180291	144180472	144180356	144180407	NBPF20	182	52	0.027812264	True	182	1	182
chr1	144180999	144181301	144181064	144181236	NBPF20	303	173	0.021967178	True	303	1	303
chr1	144181886	144182124	144181951	144182059	NBPF20	239	109	0.025330674	True	239	1	239
chr1	144182631	144182933	144182696	144182868	NBPF20	303	173	0.025161241	True	303	1	303
chr1	144183523	144183704	144183588	144183639	NBPF20	182	52	0.023642495	True	182	1	182
chr1	144184187	144184489	144184252	144184424	NBPF20	303	173	0.024158066	True	303	1	303
chr1	144185069	144185250	144185134	144185185	NBPF20	182	52	0.027812264	True	182	1	182
chr1	144185763	144186065	144185828	144186000	NBPF20	303	173	0.021967178	True	303	1	303
chr1	144186650	144186888	144186715	144186823	NBPF20	239	109	0.025330674	True	239	1	239
chr1	144187395	144187697	144187460	144187632	NBPF20	303	173	0.025161241	True	303	1	303
chr1	144188287	144188468	144188352	144188403	NBPF20	182	52	0.023642495	True	182	1	182
chr1	144188947	144189249	144189012	144189184	NBPF20	303	173	0.024158066	True	303	1	303
chr1	144189829	144190010	144189894	144189945	NBPF20	182	52	0.027812264	True	182	1	182
chr1	144190517	144190819	144190582	144190754	NBPF20	303	173	0.021967178	True	303	1	303
chr1	144191404	144191642	144191469	144191577	NBPF20	239	109	0.025330674	True	239	1	239
chr1	144192141	144192443	144192206	144192378	NBPF20	303	173	0.025161241	True	303	1	303
chr1	144193033	144193214	144193098	144193149	NBPF20	182	52	0.023642495	True	182	1	182
chr1	144193695	144193997	144193760	144193932	NBPF20	303	173	0.024158066	True	303	1	303
chr1	144194577	144194758	144194642	144194693	NBPF20	182	52	0.027812264	True	182	1	182
chr1	144195279	144195581	144195344	144195516	NBPF20	303	173	0.021987056	True	303	1	303
chr1	144196166	144196404	144196231	144196339	NBPF20	239	109	0.025361548	True	239	1	239
chr1	144196911	144197213	144196976	144197148	NBPF20	303	173	0.025161241	True	303	1	303
chr1	144197803	144197984	144197868	144197919	NBPF20	182	52	0.023642495	True	182	1	182
chr1	144201640	144201942	144201705	144201877	NBPF20	303	173	0.024158066	True	303	1	303
chr1	144202522	144202703	144202587	144202638	NBPF20	182	52	0.027812264	True	182	1	182
chr1	144203234	144203536	144203299	144203471	NBPF20	303	173	0.021967178	True	303	1	303
chr1	144204121	144204359	144204186	144204294	NBPF20	239	109	0.027919741	True	239	1	239
chr1	144204860	144205162	144204925	144205097	NBPF20	303	173	0.025161241	True	303	1	303
chr1	144205752	144205933	144205817	144205868	NBPF20	182	52	0.023642495	True	182	1	182
chr1	144215963	144216265	144216028	144216200	NBPF20	303	173	0.024158066	True	303	1	303
chr1	144216845	144217026	144216910	144216961	NBPF20	182	52	0.027812264	True	182	1	182
chr1	144217547	144217849	144217612	144217784	NBPF20	303	173	0.021967178	True	303	1	303
chr1	144218434	144218672	144218499	144218607	NBPF20	239	109	0.025330674	True	239	1	239
chr1	144219171	144219473	144219236	144219408	NBPF20	303	173	0.025161241	True	303	1	303
chr1	144220063	144220244	144220128	144220179	NBPF20	182	52	0.023642495	True	182	1	182
chr1	144220722	144221024	144220787	144220959	NBPF20	303	173	0.028117818	True	303	1	303
chr1	144221604	144221785	144221669	144221720	NBPF20	182	52	0.027812264	True	182	1	182
chr1	144222314	144222616	144222379	144222551	NBPF20	303	173	0.021987056	True	303	1	303
chr1	144223201	144223439	144223266	144223374	NBPF20	239	109	0.025330674	True	239	1	239
chr1	144223938	144224240	144224003	144224175	NBPF20	303	173	0.025185594	True	303	1	303
chr1	144363612	144364236	144363677	144364171	PPIAL4A	625	495	0.162518654	True	625	1	625
chr1	144363612	144364236	144363677	144364171	PPIAL4B	625	495	0.162518654	True	625	1	625
chr1	144363612	144364236	144363677	144364171	PPIAL4C	625	495	0.162518654	True	625	1	625
chr1	144615066	144615368	144615131	144615303	NBPF8	303	173	0.158619723	True	303	1	303
chr1	144615066	144615368	144615131	144615303	NBPF9	303	173	0.158619723	True	303	1	303
chr1	144617085	144617317	144617150	144617252	NBPF8	233	103	0.232380472	True	233	1	233
chr1	144617085	144617317	144617150	144617252	NBPF9	233	103	0.232380472	True	233	1	233
chr1	144618017	144618361	144618082	144618296	NBPF8	345	215	0.088294003	True	345	1	345
chr1	144618017	144618361	144618082	144618296	NBPF9	345	215	0.088294003	True	345	1	345
chr1	144619282	144619484	144619347	144619419	NBPF8	203	73	0.29064801	True	186	0.9163	166
chr1	144619282	144619484	144619347	144619419	NBPF9	203	73	0.29064801	True	186	0.9163	166
chr1	144619818	144620159	144619883	144620094	NBPF8	342	212	0.113613056	True	342	1	342
chr1	144619818	144620159	144619883	144620094	NBPF9	342	212	0.113613056	True	342	1	342
chr1	144621382	144621721	144621447	144621656	NBPF8	340	210	0.129881747	True	340	1	340
chr1	144621382	144621721	144621447	144621656	NBPF9	340	210	0.129881747	True	340	1	340
chr1	144813677	144813909	144813742	144813844	NBPF8	233	103	0.069405142	True	233	1	233
chr1	144813677	144813909	144813742	144813844	NBPF9	233	103	0.069405142	True	233	1	233
chr1	144814615	144814959	144814680	144814894	NBPF8	345	215	0.07095427	True	345	1	345
chr1	144814615	144814959	144814680	144814894	NBPF9	345	215	0.07095427	True	345	1	345
chr1	144815871	144816073	144815936	144816008	NBPF8	203	73	0.092443941	True	203	1	203
chr1	144815871	144816073	144815936	144816008	NBPF9	203	73	0.092443941	True	203	1	203
chr1	144816408	144816743	144816473	144816678	NBPF8	336	206	0.087613976	True	336	1	336
chr1	144816408	144816743	144816473	144816678	NBPF9	336	206	0.087613976	True	336	1	336
chr1	144817901	144818082	144817966	144818017	NBPF8	182	52	0.077551868	True	182	1	182
chr1	144817901	144818082	144817966	144818017	NBPF9	182	52	0.077551868	True	182	1	182
chr1	144821856	144822149	144821921	144822084	NBPF8	294	164	0.084198582	True	294	1	294
chr1	144821856	144822149	144821921	144822084	NBPF9	294	164	0.084198582	True	294	1	294
chr1	144823063	144823244	144823128	144823179	NBPF8	182	52	0.09091211	True	182	1	182
chr1	144823063	144823244	144823128	144823179	NBPF9	182	52	0.09091211	True	182	1	182
chr1	144823748	144824050	144823813	144823985	NBPF8	303	173	0.02469534	True	303	1	303
chr1	144823748	144824050	144823813	144823985	NBPF9	303	173	0.02469534	True	303	1	303
chr1	144824640	144824821	144824705	144824756	NBPF20	182	52	0.028557802	True	182	1	182
chr1	144824640	144824821	144824705	144824756	NBPF8	182	52	0.028557802	True	182	1	182
chr1	144824640	144824821	144824705	144824756	NBPF9	182	52	0.028557802	True	182	1	182
chr1	144825288	144825590	144825353	144825525	NBPF8	303	173	0.044003297	True	303	1	303
chr1	144825288	144825590	144825353	144825525	NBPF9	303	173	0.044003297	True	303	1	303
chr1	144826170	144826351	144826235	144826286	NBPF8	182	52	0.033187225	True	181	0.9945	138
chr1	144826170	144826351	144826235	144826286	NBPF9	182	52	0.033187225	True	181	0.9945	138
chr1	144826868	144827170	144826933	144827105	NBPF8	303	173	0.021967178	True	303	1	303
chr1	144826868	144827170	144826933	144827105	NBPF9	303	173	0.021967178	True	303	1	303
chr1	144827755	144827993	144827820	144827928	NBPF8	239	109	0.025330674	True	239	1	239
chr1	144827755	144827993	144827820	144827928	NBPF9	239	109	0.025330674	True	239	1	239
chr1	144828476	144828849	144828541	144828784	NBPF8	374	244	0.134496136	True	374	1	374
chr1	144828476	144828849	144828541	144828784	NBPF9	374	244	0.134496136	True	374	1	374
chr1	144852289	144852564	144852354	144852499	PDE4DIP	276	146	0.347282518	True	266	0.9638	141
chr1	144856751	144857107	144856816	144857042	PDE4DIP	357	227	0.333053104	True	354	0.9916	354
chr1	144952132	144952441	144952197	144952376	PDE4DIP	310	180	0.5	True	310	1	310
chr1	144952501	144952754	144952566	144952689	PDE4DIP	254	124	0.5	True	254	1	254
chr1	144955151	144955357	144955216	144955292	PDE4DIP	207	77	0.5	True	207	1	207
chr1	145248792	145248959	145248857	145248894	NOTCH2NL	168	38	0.5	True	168	1	168
chr1	145293341	145293645	145293406	145293580	NBPF10	305	175	0.168082341	True	303	0.9934	268
chr1	145295358	145295590	145295423	145295525	NBPF10	233	103	0.207058648	True	233	1	233
chr1	145296292	145296636	145296357	145296571	NBPF10	345	215	0.078367765	True	345	1	345
chr1	145297554	145297756	145297619	145297691	NBPF10	203	73	0.141086729	True	201	0.9901	141
chr1	145298090	145298431	145298155	145298366	NBPF10	342	212	0.110650389	True	342	1	342
chr1	145299665	145300004	145299730	145299939	NBPF10	340	210	0.135732035	True	338	0.9941	191
chr1	145301655	145301887	145301720	145301822	NBPF10	233	103	0.119030584	True	233	1	233
chr1	145302589	145302933	145302654	145302868	NBPF10	345	215	0.071468652	True	345	1	345
chr1	145303845	145304047	145303910	145303982	NBPF10	203	73	0.122894414	True	198	0.9754	153
chr1	145304382	145304717	145304447	145304652	NBPF10	336	206	0.088198202	True	336	1	336
chr1	145305880	145306061	145305945	145305996	NBPF10	182	52	0.077551868	True	182	1	182
chr1	145309835	145310128	145309900	145310063	NBPF10	294	164	0.09441898	True	294	1	294
chr1	145311038	145311219	145311103	145311154	NBPF10	182	52	0.089923973	True	182	1	182
chr1	145311721	145312023	145311786	145311958	NBPF10	303	173	0.027831604	True	303	1	303
chr1	145312613	145312794	145312678	145312729	NBPF10	182	52	0.024401577	True	182	1	182
chr1	145313269	145313571	145313334	145313506	NBPF10	303	173	0.029133264	True	303	1	303
chr1	145313269	145313571	145313334	145313506	NBPF20	303	173	0.029133264	True	303	1	303
chr1	145313269	145313571	145313334	145313506	NBPF9	303	173	0.029133264	True	303	1	303
chr1	145314151	145314332	145314216	145314267	NBPF10	182	52	0.044230533	True	182	1	182
chr1	145314151	145314332	145314216	145314267	NBPF20	182	52	0.044230533	True	182	1	182
chr1	145314151	145314332	145314216	145314267	NBPF9	182	52	0.044230533	True	182	1	182
chr1	145314839	145315141	145314904	145315076	NBPF10	303	173	0.021967178	True	303	1	303
chr1	145314839	145315141	145314904	145315076	NBPF20	303	173	0.021967178	True	303	1	303
chr1	145314839	145315141	145314904	145315076	NBPF9	303	173	0.021967178	True	303	1	303
chr1	145315726	145315964	145315791	145315899	NBPF10	239	109	0.030158824	True	239	1	239
chr1	145315726	145315964	145315791	145315899	NBPF20	239	109	0.030158824	True	239	1	239
chr1	145315726	145315964	145315791	145315899	NBPF9	239	109	0.030158824	True	239	1	239
chr1	145316447	145316749	145316512	145316684	NBPF10	303	173	0.026795502	True	303	1	303
chr1	145316447	145316749	145316512	145316684	NBPF20	303	173	0.026795502	True	303	1	303
chr1	145317341	145317522	145317406	145317457	NBPF10	182	52	0.02473583	True	182	1	182
chr1	145317341	145317522	145317406	145317457	NBPF20	182	52	0.02473583	True	182	1	182
chr1	145317989	145318291	145318054	145318226	NBPF10	303	173	0.029452908	True	303	1	303
chr1	145317989	145318291	145318054	145318226	NBPF20	303	173	0.029452908	True	303	1	303
chr1	145318871	145319052	145318936	145318987	NBPF10	182	52	0.044230533	True	182	1	182
chr1	145318871	145319052	145318936	145318987	NBPF20	182	52	0.044230533	True	182	1	182
chr1	145319559	145319861	145319624	145319796	NBPF10	303	173	0.021967178	True	303	1	303
chr1	145319559	145319861	145319624	145319796	NBPF20	303	173	0.021967178	True	303	1	303
chr1	145320446	145320684	145320511	145320619	NBPF10	239	109	0.031612649	True	239	1	239
chr1	145320446	145320684	145320511	145320619	NBPF20	239	109	0.031612649	True	239	1	239
chr1	145321165	145321467	145321230	145321402	NBPF10	303	173	0.026795502	True	303	1	303
chr1	145322059	145322240	145322124	145322175	NBPF10	182	52	0.024000324	True	182	1	182
