#chrom	chromStart	chromEnd
chr2	27636446	27636447
chr2	27970250	27970251
chr2	28024327	28024328
chr2	28335055	28335056
chr2	28467325	28467326
chr2	28538285	28538286
chr2	29130312	29130313
chr2	29191680	29191681
chr2	29206042	29206043
chr2	29227770	29227771
chr2	29281801	29281802
chr2	29511824	29511825
chr2	29675199	29675200
chr2	30075698	30075699
chr2	30099543	30099544
chr2	30099549	30099550
chr2	30117706	30117707
chr2	30117710	30117711
chr2	30488334	30488335
chr2	30542482	30542483
chr2	30869518	30869519
chr2	30981652	30981653
chr2	30981905	30981906
chr2	32480606	32480607
chr2	32594993	32594994
chr2	32794042	32794043
chr2	33023779	33023780
chr2	33133056	33133057
chr2	33133058	33133059
chr2	33819601	33819602
chr2	34057352	34057353
chr2	34127389	34127390
chr2	34136277	34136278
chr2	34183260	34183261
chr2	34476199	34476200
chr2	34775615	34775616
chr2	35639971	35639972
chr2	35639973	35639974
chr2	35639974	35639975
chr2	35639999	35640000
chr2	35640004	35640005
chr2	35640005	35640006
chr2	35640007	35640008
chr2	35849371	35849372
chr2	36733275	36733276
chr2	36926731	36926732
chr2	36926763	36926764
chr2	36931060	36931061
chr2	36931061	36931062
chr2	37476687	37476688
chr2	37497493	37497494
chr2	37663055	37663056
chr2	37812317	37812318
chr2	37921628	37921629
chr2	37925188	37925189
chr2	37948472	37948473
chr2	37960724	37960725
chr2	38266233	38266234
chr2	38315893	38315894
chr2	38315895	38315896
chr2	38613554	38613555
chr2	38902666	38902667
chr2	38953353	38953354
chr2	39054666	39054667
chr2	39059687	39059688
chr2	39728658	39728659
chr2	40373104	40373105
chr2	40381619	40381620
chr2	40381620	40381621
chr2	40427362	40427363
chr2	40427363	40427364
chr2	40480173	40480174
chr2	40987091	40987092
chr2	41005258	41005259
chr2	41005267	41005268
chr2	42240344	42240345
chr2	42574447	42574448
chr2	42776016	42776017
chr2	42781009	42781010
chr2	43208765	43208766
chr2	43394234	43394235
chr2	43524119	43524120
chr2	44040846	44040847
chr2	44207709	44207710
chr2	44582912	44582913
chr2	44629447	44629448
chr2	44715981	44715982
chr2	45043131	45043132
chr2	45414275	45414276
chr2	45414280	45414281
chr2	45502564	45502565
chr2	46176540	46176541
chr2	46683261	46683262
chr2	46905075	46905076
chr2	46905077	46905078
chr2	46990719	46990720
chr2	46990727	46990728
chr2	47082379	47082380
chr2	47312171	47312172
chr2	47482928	47482929
chr2	47482949	47482950
chr2	47482964	47482965
chr2	47482966	47482967
chr2	47483012	47483013
chr2	47483025	47483026
chr2	47886689	47886690
chr2	47886690	47886691
chr2	48016043	48016044
chr2	48333565	48333566
chr2	48696513	48696514
chr2	49081757	49081758
chr2	49249020	49249021
chr2	49249022	49249023
chr2	50699960	50699961
chr2	51259636	51259637
chr2	51525211	51525212
chr2	51666061	51666062
chr2	51683365	51683366
chr2	51683366	51683367
chr2	51789255	51789256
chr2	52061784	52061785
chr2	52061814	52061815
chr2	52061826	52061827
chr2	52061827	52061828
chr2	52061828	52061829
chr2	52061830	52061831
chr2	52061832	52061833
chr2	52061834	52061835
chr2	52818080	52818081
chr2	52882719	52882720
chr2	52882770	52882771
chr2	52882771	52882772
chr2	52882775	52882776
chr2	52882776	52882777
chr2	52888471	52888472
chr2	52888480	52888481
chr2	52888482	52888483
chr2	53511121	53511122
chr2	53554384	53554385
chr2	53875968	53875969
chr2	54221649	54221650
chr2	54237861	54237862
chr2	54370875	54370876
chr2	54749772	54749773
chr2	54749786	54749787
chr2	54798730	54798731
chr2	54798732	54798733
chr2	54798734	54798735
chr2	55411240	55411241
chr2	55576869	55576870
chr2	55602632	55602633
chr2	55611716	55611717
chr2	55611800	55611801
chr2	55628601	55628602
chr2	55628633	55628634
chr2	55628635	55628636
chr2	55628644	55628645
chr2	55643560	55643561
chr2	55649464	55649465
chr2	55989612	55989613
chr2	57331838	57331839
chr2	57418444	57418445
chr2	57418659	57418660
chr2	57971646	57971647
chr2	58256035	58256036
chr2	58845189	58845190
chr2	60694245	60694246
chr2	60774644	60774645
chr2	60780645	60780646
chr2	61069120	61069121
chr2	61101807	61101808
chr2	61395575	61395576
chr2	61771847	61771848
chr2	61850462	61850463
chr2	62746431	62746432
chr2	62746434	62746435
chr2	63000984	63000985
chr2	63565685	63565686
chr2	63777361	63777362
chr2	65346973	65346974
chr2	65349287	65349288
chr2	65349288	65349289
chr2	65430533	65430534
chr2	65629059	65629060
chr2	65649239	65649240
chr2	65649241	65649242
chr2	65811220	65811221
chr2	66301329	66301330
chr2	66494347	66494348
chr2	66652695	66652696
chr2	66669401	66669402
chr2	67103406	67103407
chr2	67688682	67688683
chr2	67688690	67688691
chr2	67688692	67688693
chr2	67688694	67688695
chr2	67688696	67688697
chr2	67688698	67688699
chr2	68459244	68459245
chr2	68676950	68676951
chr2	69250631	69250632
chr2	69826530	69826531
chr2	70041916	70041917
chr2	70041920	70041921
chr2	70939590	70939591
chr2	71408135	71408136
chr2	71638109	71638110
chr2	71638112	71638113
chr2	71764346	71764347
chr2	72123342	72123343
chr2	72735291	72735292
chr2	73277518	73277519
chr2	73360497	73360498
chr2	73870928	73870929
chr2	74002987	74002988
chr2	74157917	74157918
chr2	75606212	75606213
chr2	75606230	75606231
chr2	75606232	75606233
chr2	75606246	75606247
chr2	75606258	75606259
chr2	76105400	76105401
chr2	76128024	76128025
chr2	76128025	76128026
chr2	76298016	76298017
chr2	76298064	76298065
chr2	76656302	76656303
chr2	76920625	76920626
chr2	76946633	76946634
chr2	77238659	77238660
chr2	77316360	77316361
chr2	77762342	77762343
chr2	77762344	77762345
chr2	78290768	78290769
chr2	78801114	78801115
chr2	78801208	78801209
chr2	78892015	78892016
chr2	79133827	79133828
chr2	79133829	79133830
chr2	79565697	79565698
chr2	81159124	81159125
chr2	81159134	81159135
chr2	81599675	81599676
chr2	81599691	81599692
chr2	81599699	81599700
chr2	81599705	81599706
chr2	83114202	83114203
chr2	83242051	83242052
chr2	83242068	83242069
chr2	83242070	83242071
chr2	83242071	83242072
chr2	83263003	83263004
chr2	83399571	83399572
chr2	83399577	83399578
chr2	83399581	83399582
chr2	83569647	83569648
chr2	83569659	83569660
chr2	84288997	84288998
chr2	84424388	84424389
chr2	84424876	84424877
chr2	84424877	84424878
chr2	84459357	84459358
chr2	84478917	84478918
chr2	85177914	85177915
chr2	85467083	85467084
chr2	85563485	85563486
chr2	85757044	85757045
chr2	86453518	86453519
chr2	86808864	86808865
chr2	87568723	87568724
chr2	87592946	87592947
chr2	88214877	88214878
chr2	90376626	90376627
chr2	90448972	90448973
chr2	90448973	90448974
chr2	90448975	90448976
chr2	90448976	90448977
chr2	90448977	90448978
chr2	90448978	90448979
chr2	90448979	90448980
chr2	90448980	90448981
chr2	90450863	90450864
chr2	90479129	90479130
chr2	90479141	90479142
chr2	91636146	91636147
chr2	91700148	91700149
chr2	91739183	91739184
chr2	91750692	91750693
chr2	91759508	91759509
chr2	91764926	91764927
chr2	91764930	91764931
chr2	91772018	91772019
chr2	91784083	91784084
chr2	91796763	91796764
chr2	91796769	91796770
chr2	91801951	91801952
chr2	91898825	91898826
chr2	91898827	91898828
chr2	92045269	92045270
chr2	92122893	92122894
chr2	92241820	92241821
chr2	92248349	92248350
chr2	92290293	92290294
chr2	92290697	92290698
chr2	92309020	92309021
chr2	92315445	92315446
chr2	96524009	96524010
chr2	96607205	96607206
chr2	96607209	96607210
chr2	96616309	96616310
chr2	96629744	96629745
chr2	97688660	97688661
chr2	97688666	97688667
chr2	97818260	97818261
chr2	97818261	97818262
chr2	97823959	97823960
chr2	97838566	97838567
chr2	98179896	98179897
chr2	98709276	98709277
chr2	99030390	99030391
chr2	99030396	99030397
chr2	99824014	99824015
chr2	100026314	100026315
chr2	100118910	100118911
chr2	100395354	100395355
chr2	101196220	101196221
chr2	101196222	101196223
chr2	101782443	101782444
chr2	101807146	101807147
chr2	101807148	101807149
chr2	101807150	101807151
chr2	101807152	101807153
chr2	101807154	101807155
chr2	102121417	102121418
chr2	102376966	102376967
chr2	102673828	102673829
chr2	102812108	102812109
chr2	102928315	102928316
chr2	102928318	102928319
chr2	103609252	103609253
chr2	105135947	105135948
chr2	105135948	105135949
chr2	105135951	105135952
chr2	105828382	105828383
chr2	105922523	105922524
chr2	106126983	106126984
chr2	106566500	106566501
chr2	106566503	106566504
chr2	106566504	106566505
chr2	106566506	106566507
chr2	106566508	106566509
chr2	106566510	106566511
chr2	106666568	106666569
chr2	106666585	106666586
chr2	106799695	106799696
chr2	106799696	106799697
chr2	107117014	107117015
chr2	107167174	107167175
chr2	107284483	107284484
chr2	107439943	107439944
chr2	108080191	108080192
chr2	108500095	108500096
chr2	108666719	108666720
chr2	109138165	109138166
chr2	109272768	109272769
chr2	109272769	109272770
chr2	110282043	110282044
chr2	110386901	110386902
chr2	110386905	110386906
chr2	110386907	110386908
chr2	110386909	110386910
chr2	110386911	110386912
chr2	112062867	112062868
chr2	112242484	112242485
chr2	112640741	112640742
chr2	113380439	113380440
chr2	113385456	113385457
chr2	113756723	113756724
chr2	113878711	113878712
chr2	113982141	113982142
chr2	114204341	114204342
chr2	114259077	114259078
chr2	114259078	114259079
chr2	114340126	114340127
chr2	114579007	114579008
chr2	114579051	114579052
chr2	114579166	114579167
chr2	114867927	114867928
chr2	114954528	114954529
chr2	114954538	114954539
chr2	115130036	115130037
chr2	115130038	115130039
chr2	115130058	115130059
chr2	115130062	115130063
chr2	115130065	115130066
chr2	115130066	115130067
chr2	115410586	115410587
chr2	115845095	115845096
chr2	116001816	116001817
chr2	116028462	116028463
chr2	116044066	116044067
chr2	116160433	116160434
chr2	116323324	116323325
chr2	117270890	117270891
chr2	117407542	117407543
chr2	117407566	117407567
chr2	117407580	117407581
chr2	117799745	117799746
chr2	117801303	117801304
chr2	117897991	117897992
chr2	117897993	117897994
chr2	117962560	117962561
chr2	117962562	117962563
chr2	117962571	117962572
chr2	117962573	117962574
chr2	117962574	117962575
chr2	117962589	117962590
chr2	117962596	117962597
chr2	117962598	117962599
chr2	117962607	117962608
chr2	117962624	117962625
chr2	117962625	117962626
chr2	117962627	117962628
chr2	118667183	118667184
chr2	118988583	118988584
chr2	119263488	119263489
chr2	119453596	119453597
chr2	119530579	119530580
chr2	120287125	120287126
chr2	120385866	120385867
chr2	120436199	120436200
chr2	121078757	121078758
chr2	121078842	121078843
chr2	121078843	121078844
chr2	121078859	121078860
chr2	121078869	121078870
chr2	121078874	121078875
chr2	121488461	121488462
chr2	121864810	121864811
chr2	121951266	121951267
chr2	122610837	122610838
chr2	122611078	122611079
chr2	122611079	122611080
chr2	122611081	122611082
chr2	122611085	122611086
chr2	122902352	122902353
chr2	123203296	123203297
chr2	123992009	123992010
chr2	124663682	124663683
chr2	125055389	125055390
chr2	125345732	125345733
chr2	125378320	125378321
chr2	125417619	125417620
chr2	125569710	125569711
chr2	126404366	126404367
chr2	126492089	126492090
chr2	126501387	126501388
chr2	126652523	126652524
chr2	126652673	126652674
chr2	126652951	126652952
chr2	126652952	126652953
chr2	128103981	128103982
chr2	128241200	128241201
chr2	128508287	128508288
chr2	128508291	128508292
chr2	128508295	128508296
chr2	128857603	128857604
chr2	128857605	128857606
chr2	128857608	128857609
chr2	128875545	128875546
chr2	129048388	129048389
chr2	129698789	129698790
chr2	129757832	129757833
chr2	130270464	130270465
chr2	130810384	130810385
chr2	130948313	130948314
chr2	130948317	130948318
chr2	131196321	131196322
chr2	131746446	131746447
chr2	132408259	132408260
chr2	132528837	132528838
chr2	132528839	132528840
chr2	132529821	132529822
chr2	132529846	132529847
chr2	132548991	132548992
chr2	132645339	132645340
chr2	132771173	132771174
chr2	132771302	132771303
chr2	132772986	132772987
chr2	132787228	132787229
chr2	133007142	133007143
chr2	133009896	133009897
chr2	133011044	133011045
chr2	133012619	133012620
chr2	133012797	133012798
chr2	133015435	133015436
chr2	133016682	133016683
chr2	133016944	133016945
chr2	133019313	133019314
chr2	133019684	133019685
chr2	133022578	133022579
chr2	133022580	133022581
chr2	133022892	133022893
chr2	133022895	133022896
chr2	133022989	133022990
chr2	133025659	133025660
chr2	133025663	133025664
chr2	133026312	133026313
chr2	133028453	133028454
chr2	133029771	133029772
chr2	133031531	133031532
chr2	133031863	133031864
chr2	133034569	133034570
chr2	133034780	133034781
chr2	133034783	133034784
chr2	133038597	133038598
chr2	133038611	133038612
chr2	133038727	133038728
chr2	133106404	133106405
chr2	133118762	133118763
chr2	133119649	133119650
chr2	133119713	133119714
chr2	133249828	133249829
chr2	133492746	133492747
chr2	134699695	134699696
chr2	134849460	134849461
chr2	135015405	135015406
chr2	136612121	136612122
chr2	137003500	137003501
chr2	137740939	137740940
chr2	137963613	137963614
chr2	138291591	138291592
chr2	138476996	138476997
chr2	138512277	138512278
chr2	139045438	139045439
chr2	139405365	139405366
chr2	139426384	139426385
chr2	140247268	140247269
chr2	140374389	140374390
chr2	140374391	140374392
chr2	140626596	140626597
chr2	141415134	141415135
chr2	141415136	141415137
chr2	141606970	141606971
chr2	142076865	142076866
chr2	142076875	142076876
chr2	142276971	142276972
chr2	142663332	142663333
chr2	142681050	142681051
chr2	142873378	142873379
chr2	142873397	142873398
chr2	142910335	142910336
chr2	144603867	144603868
chr2	144815683	144815684
chr2	144890688	144890689
chr2	144890692	144890693
chr2	144890694	144890695
chr2	145838539	145838540
chr2	146374965	146374966
chr2	146374969	146374970
chr2	146437012	146437013
chr2	146573365	146573366
chr2	146648914	146648915
chr2	146648915	146648916
chr2	146786093	146786094
chr2	146786099	146786100
chr2	146786101	146786102
chr2	146804317	146804318
chr2	146813561	146813562
chr2	147041175	147041176
chr2	147491628	147491629
chr2	147734701	147734702
chr2	148355528	148355529
chr2	148355612	148355613
chr2	148355616	148355617
chr2	148355620	148355621
chr2	148355624	148355625
chr2	148355626	148355627
chr2	148860330	148860331
chr2	148860331	148860332
chr2	149087622	149087623
chr2	149102960	149102961
chr2	149102964	149102965
chr2	149102966	149102967
chr2	149204774	149204775
chr2	149855368	149855369
chr2	149855373	149855374
chr2	150489632	150489633
chr2	150916398	150916399
chr2	151805032	151805033
chr2	152045796	152045797
chr2	152130996	152130997
chr2	152196073	152196074
chr2	153334742	153334743
chr2	153508083	153508084
chr2	153772071	153772072
chr2	153781869	153781870
chr2	153781901	153781902
chr2	153781909	153781910
chr2	153781911	153781912
chr2	153781960	153781961
chr2	154706515	154706516
chr2	155019488	155019489
chr2	155583276	155583277
chr2	156459776	156459777
chr2	156580415	156580416
chr2	156886429	156886430
chr2	156886430	156886431
chr2	156886435	156886436
chr2	157117056	157117057
chr2	157272540	157272541
chr2	157272541	157272542
chr2	157272543	157272544
chr2	157272544	157272545
chr2	157272545	157272546
chr2	157272546	157272547
chr2	157272547	157272548
chr2	157272553	157272554
chr2	157761151	157761152
chr2	157761156	157761157
chr2	157761158	157761159
chr2	158662317	158662318
chr2	158711819	158711820
chr2	158914912	158914913
chr2	159073849	159073850
chr2	159648456	159648457
chr2	159698326	159698327
chr2	159751721	159751722
chr2	159751722	159751723
chr2	160016227	160016228
chr2	160076482	160076483
chr2	160469969	160469970
chr2	160478796	160478797
chr2	160707283	160707284
chr2	160730253	160730254
chr2	160731026	160731027
chr2	160731084	160731085
chr2	160870223	160870224
chr2	161307058	161307059
chr2	161363576	161363577
chr2	161392297	161392298
chr2	161446059	161446060
chr2	161654976	161654977
chr2	161707206	161707207
chr2	161803944	161803945
chr2	161852482	161852483
chr2	161856983	161856984
chr2	161856990	161856991
chr2	162246393	162246394
chr2	163036320	163036321
chr2	163170905	163170906
chr2	163433843	163433844
chr2	163433853	163433854
chr2	164890058	164890059
chr2	165206168	165206169
chr2	166523529	166523530
chr2	166523589	166523590
chr2	166601357	166601358
chr2	166623169	166623170
chr2	166999676	166999677
chr2	167019273	167019274
chr2	167197045	167197046
chr2	167226734	167226735
chr2	167226737	167226738
chr2	167461773	167461774
chr2	167461775	167461776
chr2	167547040	167547041
chr2	167547065	167547066
chr2	167547066	167547067
chr2	167547067	167547068
chr2	167547068	167547069
chr2	168369101	168369102
chr2	168507776	168507777
chr2	168669488	168669489
chr2	168813213	168813214
chr2	169113957	169113958
chr2	169113990	169113991
chr2	169245324	169245325
chr2	169245335	169245336
chr2	169476567	169476568
chr2	169554745	169554746
chr2	169653575	169653576
chr2	169753876	169753877
chr2	169753878	169753879
chr2	170320406	170320407
chr2	170322926	170322927
chr2	170322928	170322929
chr2	170322929	170322930
chr2	170609598	170609599
chr2	170609685	170609686
chr2	170921310	170921311
chr2	171267095	171267096
chr2	171309948	171309949
chr2	171393722	171393723
chr2	171505884	171505885
chr2	171684596	171684597
chr2	171719384	171719385
chr2	171719391	171719392
chr2	171854594	171854595
chr2	171872222	171872223
chr2	171872228	171872229
chr2	171905137	171905138
chr2	171905138	171905139
chr2	172907834	172907835
chr2	173391649	173391650
chr2	173403797	173403798
chr2	174246187	174246188
chr2	174542983	174542984
chr2	174602559	174602560
chr2	174602562	174602563
chr2	174602563	174602564
chr2	174602610	174602611
chr2	174602612	174602613
chr2	175311047	175311048
chr2	175398091	175398092
chr2	177009114	177009115
chr2	177234814	177234815
chr2	177251297	177251298
chr2	177251301	177251302
chr2	177403081	177403082
chr2	177503715	177503716
